URL,Time,Tweet Content
https://twitter.com/jj42765401/status/1529093879776964608,2022-05-24 22:36:04.786000,“まだレコーディング真っ最中ですからね https://t.co/s0p3v0DN5F”
https://twitter.com/jj42765401/status/1529111528699355138,2022-05-24 23:46:12.617000,“レコード会社移籍 https://t.co/HvHGah9ZYT”
https://twitter.com/jj42765401/status/1529282054201876480,2022-05-25 11:03:49.065000,"“いずれ、の話ですよ？
キングに在籍しながら移籍先探していると予想してます。10周年という記念すべき年にライブの発表がないってあり得ません。。 https://t.co/VPVOSld01L”"
https://twitter.com/jj42765401/status/1529282215409901568,2022-05-25 11:04:27.500000,“ブロックしたり解除したりなんなの？”
https://twitter.com/jj42765401/status/1529351300256714752,2022-05-25 15:38:58.611000,“@pupurnn https://t.co/Ezgt9OH07Q”
https://twitter.com/jj42765401/status/1529354934348435456,2022-05-25 15:53:25.046000,“データじゃなくて結果だよね https://t.co/SEKlFFu31g”
https://twitter.com/jj42765401/status/1530026262604812293,2022-05-27 12:21:02.175000,"“@jj42765401 なぜいのりさんのツアー発表が確実にあると言えるのですか？僕的にはまだツアー発表はしないと思いますが。良ければそう言い切れる理由を聞きたいです。
あと唯さんがツアー決まらない理由はゆいかおり復活説があるからじゃないですかね？もしくはまだ時期じゃないってだけだと思います。”"
https://twitter.com/jj42765401/status/1530554012109459457,2022-05-28 23:18:07.462000,"“チケや色紙転売も胸糞だけど、こういうクソキモい奴もいるから、みんな気をつけてね👼
五等分穢れるし、いのりんも可哀想だから二度と関わらないでくれないかな？
#五等分の花嫁
#水瀬いのり #いのりまち
#転売ヤーを許すな”"
https://twitter.com/jj42765401/status/1533984835986857985,2022-06-07 10:30:59.616000,“@sorahyouse_1202 あなたのアイコンも無断転載ですがね。。”
https://twitter.com/jj42765401/status/1533986762623569920,2022-06-07 10:38:38.962000,“無断転載 https://t.co/gopiFqdf7V”
https://twitter.com/jj42765401/status/1536976669197553670,2022-06-15 16:39:28.239000,“侮辱極まりないね〜 https://t.co/W5jvjSqo3M”
https://twitter.com/jj42765401/status/1536977195746197504,2022-06-15 16:41:33.778000,“トラストなんて毎回歌われてますやん https://t.co/MZqvX8XTMg”
https://twitter.com/jj42765401/status/1537410096107401216,2022-06-16 21:21:45.267000,“@inorinoasi いのりちゃん食べても太らないからなぁ〜”
https://twitter.com/jj42765401/status/1539488383914807297,2022-06-22 15:00:07.693000,“きっしょ https://t.co/wnaDwO60sC”
https://twitter.com/jj42765401/status/1539584178500489216,2022-06-22 21:20:46.902000,"“見事な3コマ漫画
そして songs が　SOUND に　😂
誤字乙。プライド高い　なないろさん

#水瀬いのり”"
https://twitter.com/jj42765401/status/1539584857495375872,2022-06-22 21:23:28.787000,“正しくは　SONGS OF TOKYO ですね https://t.co/xB9fqs8bjj”
https://twitter.com/jj42765401/status/1540369925742596096,2022-06-25 01:23:03.643000,“@UfPHvRbZwAMjlSs それをまたあなたが拡散するの？”
https://twitter.com/jj42765401/status/1540377734840406017,2022-06-25 01:54:05.477000,“oh… #水瀬いのり”
https://twitter.com/jj42765401/status/1540390173430513664,2022-06-25 02:43:31.068000,“@UfPHvRbZwAMjlSs あなたも同じことしてるんだよなぁ。。”
https://twitter.com/jj42765401/status/1540578945732452352,2022-06-25 15:13:37.892000,“@Danza_Kudu_0831 水瀬いのり”
https://twitter.com/jj42765401/status/1540626914267672577,2022-06-25 18:24:14.482000,“@CLgU3blIH7m3IaB そのアイコンファンクラブの画像なので変えてくださいね〜”
https://twitter.com/jj42765401/status/1541063290003935232,2022-06-26 23:18:14.565000,"“もう楽曲情報出てます！
そしてご本人作詞作曲はありませんでしたよ😰”"
https://twitter.com/jj42765401/status/1541390054915944448,2022-06-27 20:56:41.391000,“@shuya_inorin いつになったらアイコン・ヘッダー変えるんですか？いのりさん悲しんでますよ。”
https://twitter.com/jj42765401/status/1543632575721181185,2022-07-04 01:27:40.015000,“@tyantasu1115 アイコン無断転載です・・😢”
https://twitter.com/jj42765401/status/1544346187540549633,2022-07-06 00:43:18.331000,"“@NGOnisishi アイコン、スクショですかね？
ファン歴長いなら知ってると思いますけど、事務所からのお知らせで二次使用しないようにとお知らせあったので変更した方が良いですよ😢”"
https://twitter.com/jj42765401/status/1544706316798636032,2022-07-07 00:34:19.837000,“@NGOnisishi アイコン変えないの？”
https://twitter.com/jj42765401/status/1544856295827652608,2022-07-07 10:30:17.624000,“@PyrAJBjnbCbqVBB それ写ってるの水瀬さんじゃないですよ💦”
https://twitter.com/jj42765401/status/1545742698065170433,2022-07-09 21:12:32.386000,“@Ichigomilk_0828 その性格じゃ一生水瀬いのりさんには勝てませんね”
https://twitter.com/jj42765401/status/1545810866360029186,2022-07-10 01:43:24.974000,“@pupurnn https://t.co/DSW4DkNSc4”
https://twitter.com/jj42765401/status/1545822922740080640,2022-07-10 02:31:19.439000,“規制かかって終わりやろ”
https://twitter.com/jj42765401/status/1545823771201662976,2022-07-10 02:34:41.728000,"“@pupurnn @axlone_staff 
気がすむまでどうぞ続けて〜”"
https://twitter.com/jj42765401/status/1545977535183200257,2022-07-10 12:45:41.918000,“@axlone_staff”
https://twitter.com/jj42765401/status/1545978841029521415,2022-07-10 12:50:53.256000,“@pupurnn 対応して欲しいんじゃあなくて事務所スタッフに晒してるだけっす♡”
https://twitter.com/jj42765401/status/1545982586450694145,2022-07-10 13:05:46.234000,“@pupurnn やることガキ過ぎてフォロワーも引いてるよ”
https://twitter.com/jj42765401/status/1545983656790855680,2022-07-10 13:10:01.423000,"“@OY_A_Official 
@yui_ogura_815 

おたくのファン頭異常です。”"
https://twitter.com/jj42765401/status/1546010140855320576,2022-07-10 14:55:15.716000,“@pupurnn @OY_A_Official @yui_ogura_815 小倉唯ファンの恥晒し。”
https://twitter.com/jj42765401/status/1546010372821303296,2022-07-10 14:56:11.021000,"“(*'▽'*)まんまと挑発に乗って連投乙です！
反応せずにはいられないの？”"
https://twitter.com/jj42765401/status/1546013598258200576,2022-07-10 15:09:00.025000,“@pupurnn 唯のライブが開かれなくて悲しいね😂”
https://twitter.com/jj42765401/status/1546014214938296320,2022-07-10 15:11:27.053000,"“@pupurnn がんばれがんばれ♡
ストレスで死んじゃえ〜！”"
https://twitter.com/jj42765401/status/1546017913319989249,2022-07-10 15:26:08.816000,"“@pupurnn 
@yui_new_program 
@OY_A_Official 
@yui_ogura_815 

小倉唯アイコンの人に荒らされてます。
小倉唯のファンの質低過ぎませんか？”"
https://twitter.com/jj42765401/status/1546692266692972544,2022-07-12 12:05:47.189000,“@NGOnisishi アイコン変えた方が良いかと…”
https://twitter.com/jj42765401/status/1546692443923394560,2022-07-12 12:06:29.444000,“@NGOnisishi 晒されちゃってますよ💦”
https://twitter.com/jj42765401/status/1546873590972178432,2022-07-13 00:06:18.266000,“@inoriminase”
https://twitter.com/jj42765401/status/1547124836941438976,2022-07-13 16:44:39.973000,"“@axlone_staff 
気持ち悪い上に事務所からのお願いも守れないヤツ発見！”"
https://twitter.com/jj42765401/status/1547154751451582465,2022-07-13 18:43:32.148000,"“@gTphw4ykroMGlcD イレイナが泣いてますよ？😂
汚い言葉をそのアイコンから発せられて😂”"
https://twitter.com/jj42765401/status/1547155981884198912,2022-07-13 18:48:25.506000,“注意されてんのワロ😂”
https://twitter.com/jj42765401/status/1547161120355409920,2022-07-13 19:08:50.613000,"“@gTphw4ykroMGlcD @UfPHvRbZwAMjlSs ホロー　ってなんですか？😂
cottonさんもあなたもホローって使うのキモいっす😂”"
https://twitter.com/jj42765401/status/1547161693926658048,2022-07-13 19:11:07.363000,"“アイコン変えろや😂
https://t.co/DSW4Dl5tAE”"
https://twitter.com/jj42765401/status/1547163178869501955,2022-07-13 19:17:01.401000,"“@gTphw4ykroMGlcD @UfPHvRbZwAMjlSs 潰すってどうやって？😂
頭悪すぎて笑っちゃうのでよく考えてコメントしてね😂”"
https://twitter.com/jj42765401/status/1547168077825003520,2022-07-13 19:36:29.403000,"“@gTphw4ykroMGlcD @UfPHvRbZwAMjlSs お前の方こそずっとコットンを巻き込みしてますが？😂
迷惑してんじゃないの？😂”"
https://twitter.com/jj42765401/status/1547187489286213632,2022-07-13 20:53:37.456000,"“@gTphw4ykroMGlcD なに？ブロックしたくせに解除？😂
気になっちゃったんだね😂
可哀想に😂”"
https://twitter.com/jj42765401/status/1547188730196213760,2022-07-13 20:58:33.312000,“@gTphw4ykroMGlcD 😂😂😂”
https://twitter.com/jj42765401/status/1547189512899403776,2022-07-13 21:01:39.923000,“@gTphw4ykroMGlcD 言い逃げ😂チキン野郎😂”
https://twitter.com/jj42765401/status/1547192472018685955,2022-07-13 21:13:25.432000,"“きしょすぎる

@majotabi_PR 
@UfPHvRbZwAMjlSs”"
https://twitter.com/jj42765401/status/1547193597258108928,2022-07-13 21:17:53.710000,"“アニメアイコン使ってマジきもい😂
@UfPHvRbZwAMjlSs 

#水瀬いのり”"
https://twitter.com/jj42765401/status/1547237914202869761,2022-07-14 00:13:59.693000,"“@ken_Shoka ff外から失礼します〜
おそらくレーベル移籍発表があるのでその後ライブかと”"
https://twitter.com/jj42765401/status/1547240274803314688,2022-07-14 00:23:22.504000,“@k15787732 FC最優先なんでその後です”
https://twitter.com/jj42765401/status/1547765658842083328,2022-07-15 11:11:03.820000,“@Batoope_2nd https://t.co/DSW4DkNSc4”
https://twitter.com/jj42765401/status/1548468166195458050,2022-07-17 09:42:34.625000,“なぜ水瀬さんだけ呼び捨て？”
https://twitter.com/jj42765401/status/1548656744846336000,2022-07-17 22:11:55.279000,“早見沙織さんかと！”
https://twitter.com/jj42765401/status/1548661907610931200,2022-07-17 22:32:26.178000,“お化粧されてないので私服かと”
https://twitter.com/jj42765401/status/1548666501812461568,2022-07-17 22:50:41.521000,“いのりまち町民なのに無断転載アイコン？”
https://twitter.com/jj42765401/status/1548671764477005824,2022-07-17 23:11:36.238000,“町民ならアイコン変えようね。https://t.co/DSW4DkNSc4”
https://twitter.com/jj42765401/status/1549076098977128448,2022-07-19 01:58:17.095000,"“https://t.co/LzBpLXpSMw

本人からのお願い聞けないの？”"
https://twitter.com/jj42765401/status/1549244211018358784,2022-07-19 13:06:18.129000,“@atsupop0329 レム、ヘスティア、小岩井吉乃、スイムスイム”
https://twitter.com/jj42765401/status/1549244544650096640,2022-07-19 13:07:37.673000,“@Ej6zB10ACazWrKs https://t.co/DSW4DkNSc4ご本人からのお願い、守りましょうね。”
https://twitter.com/jj42765401/status/1549252702416228352,2022-07-19 13:40:02.636000,“@XBEbwjCl5Ppg4tb ナヨンです”
https://twitter.com/jj42765401/status/1549366670837223424,2022-07-19 21:12:54.825000,"“@nsyinr_ もったいない
名盤なのでお勧めしますよ”"
https://twitter.com/jj42765401/status/1549465049881686018,2022-07-20 03:43:50.217000,“今回のアルバムのテーマくらい把握して聞いてほしいっすね”
https://twitter.com/jj42765401/status/1549548217267675136,2022-07-20 09:14:18.867000,“@Neddu_ まんまと釣れた”
https://twitter.com/jj42765401/status/1549729669611589632,2022-07-20 21:15:20.477000,“@noko_noko69 夜繋がり”
https://twitter.com/jj42765401/status/1549739308411564033,2022-07-20 21:53:38.546000,"“#水瀬いのり

だそうです”"
https://twitter.com/jj42765401/status/1549745377942720512,2022-07-20 22:17:45.635000,“@7brenner 今までのは、喉声”
https://twitter.com/jj42765401/status/1549811279518265344,2022-07-21 02:39:37.795000,“移籍。。”
https://twitter.com/jj42765401/status/1551493662055403520,2022-07-25 18:04:49.049000,“https://t.co/DSW4DkNSc4やってますよ”
https://twitter.com/jj42765401/status/1551497985917235200,2022-07-25 18:21:59.938000,"“@kensei22tw 最新シングル　2641
最新シングル　5982
最新シングル　11155 

この数字を見れば2人がこれ以上伸びないこと一目瞭然ですよね？”"
https://twitter.com/jj42765401/status/1551505802988425216,2022-07-25 18:53:03.673000,“@kekekenokeeeee ライブ公式サイト見れば受付開始日書いてありますよーその前後に公開かとー”
https://twitter.com/jj42765401/status/1551531147917594624,2022-07-25 20:33:46.375000,"“@axlone_staff 
@inoriminase 

気持ち悪いです。。”"
https://twitter.com/jj42765401/status/1551567853689753602,2022-07-25 22:59:37.713000,“@fEabezWxjhTskNT https://t.co/DSW4Dl5tAE”
https://twitter.com/jj42765401/status/1551585736272404480,2022-07-26 00:10:41.253000,"“@inori1202m ff外から失礼します。
こむちゃでいのりちゃん自身が言った言葉です。変わったのではなく根幹に戻った、と。今までの歌唱方法ではいずれ喉を傷めてしまうことも危惧していたはずです。今度のツアーでどんなものを届けてくれるか楽しみにしておきましょう〜”"
https://twitter.com/jj42765401/status/1551813113392951296,2022-07-26 15:14:12.183000,"“#水瀬いのり

水瀬いのりで釣りをするアカウント発見”"
https://twitter.com/jj42765401/status/1551816175142678529,2022-07-26 15:26:22.161000,"“#水瀬いのり
水瀬いのりで釣りをするアカウントらしい”"
https://twitter.com/jj42765401/status/1551821521642876928,2022-07-26 15:47:36.866000,"“🤔

#水瀬いのり”"
https://twitter.com/jj42765401/status/1551823649245564928,2022-07-26 15:56:04.126000,“🙄　◎”
https://twitter.com/jj42765401/status/1551856174475096064,2022-07-26 18:05:18.745000,“https://t.co/Bp0LIJrMt3”
https://twitter.com/jj42765401/status/1551869808345358336,2022-07-26 18:59:29.313000,“お願い　たま　から　？”
https://twitter.com/jj42765401/status/1551888705735892994,2022-07-26 20:14:34.802000,“早く別の釣れよ💩”
https://twitter.com/jj42765401/status/1552058165587349504,2022-07-27 07:27:57.179000,“@yakimeshinomori めっちゃ大食いなので心配しないでください😂”
https://twitter.com/jj42765401/status/1552137440076238849,2022-07-27 12:42:57.690000,"“わざわざブロックしたアカウント覗いてスクショしてウジウジとやってんのはお前の方が先な😂

ブロックすんの弱虫すぎてやばい😂”"
https://twitter.com/jj42765401/status/1552137726626893825,2022-07-27 12:44:06.009000,"“#水瀬いのり
#いのりまち

特大ブーメラン🪃”"
https://twitter.com/jj42765401/status/1552138882984005636,2022-07-27 12:48:41.706000,"“#水瀬いのり
自分は迷惑かけていないと？
https://t.co/DSW4DkNSc4事務所ルールも読めないアカウントが何を言っているんだ？”"
https://twitter.com/jj42765401/status/1552141444827082754,2022-07-27 12:58:52.497000,"“@axlone_staff 
@inoriminase 
アイコン変えてくださいね？
日本語が読めないガイジくん♡”"
https://twitter.com/jj42765401/status/1552141541220573184,2022-07-27 12:59:15.479000,"“ブロックしてんのお前だけなんだよなぁ😂
弱虫っ♡”"
https://twitter.com/jj42765401/status/1552142475321430016,2022-07-27 13:02:58.186000,"“あと😂
釣るならヘッダーも統一したら良いのに😂中途半端😂なんで内田真礼😂
好きなの？😂”"
https://twitter.com/jj42765401/status/1552142675163242496,2022-07-27 13:03:45.832000,"“ぶ😂
ブロック外さないと殴りにも来れないよ？😂”"
https://twitter.com/jj42765401/status/1552143726218059778,2022-07-27 13:07:56.423000,"“特大ブーメラン🪃😂
傷害罪起こすみたいです😂
ま、こっちのことブロックしてるのでただのハッタリだと思いますけど😂
所詮、弱虫なんで😂”"
https://twitter.com/jj42765401/status/1552144741298343936,2022-07-27 13:11:58.437000,"“仕事行く　12:57

10分後もTwitterにいる

仕事ないの？😂”"
https://twitter.com/jj42765401/status/1552145299409408003,2022-07-27 13:14:11.501000,"“じゃあ早く来いって😂
ブロック弱虫マン💩”"
https://twitter.com/jj42765401/status/1552147268387516417,2022-07-27 13:22:00.942000,"“ねえ仕事行かないの？？😂
嘘？😂”"
https://twitter.com/jj42765401/status/1552147481789468672,2022-07-27 13:22:51.821000,"“#水瀬いのり
#いのりまち

助けてください”"
https://twitter.com/jj42765401/status/1552147584566718464,2022-07-27 13:23:16.325000,"“まずブロック外せよ😂
お前だけだよいつまで盾張ってんの😂”"
https://twitter.com/jj42765401/status/1552163373051027457,2022-07-27 14:26:00.593000,“ブロックまだ外さないの？弱虫😂”
https://twitter.com/jj42765401/status/1552167878471823360,2022-07-27 14:43:54.769000,"“馬鹿か？😂
ブロックなんてしてないから😂
直接アカウント覗きに来いよ😂
ヒヨリすぎだろ😂”"
https://twitter.com/jj42765401/status/1552169722711457792,2022-07-27 14:51:14.470000,“こっちはあるけどね😂”
https://twitter.com/jj42765401/status/1552592227251064833,2022-07-28 18:50:07.402000,"“@Reksyouzi07 いつもスタッフ着用の写真の後直前に本人写真きますよ〜
おそらくまだリハーサルが始まっていないから着用写真が撮れないのかと。”"
https://twitter.com/jj42765401/status/1552592263338807297,2022-07-28 18:50:16.006000,"“@nikorin_gd いつもスタッフ着用の写真の後直前に本人写真きますよ〜
おそらくまだリハーサルが始まっていないから着用写真が撮れないのかと。”"
https://twitter.com/jj42765401/status/1552595570392309761,2022-07-28 19:03:24.469000,“@ren_skr01 色味やデザイン毎回ご自身で確認して選んでると言ってますね〜”
https://twitter.com/jj42765401/status/1552596235906781184,2022-07-28 19:06:03.140000,“@ren_skr01 その分、中のグリッターが揺れるという特殊デザインですね。コストまあまあ掛かりますよ、あれ。”
https://twitter.com/jj42765401/status/1552596335236288514,2022-07-28 19:06:26.822000,“@inoriminase_Kur 楽しみに待ちましょ〜”
https://twitter.com/jj42765401/status/1553054164489359360,2022-07-30 01:25:41.822000,“@ssc61412340 https://t.co/DSW4DkNSc4”
https://twitter.com/jj42765401/status/1553149244235603968,2022-07-30 07:43:30.600000,“@kenbonatsuiro https://t.co/DSW4DkNSc4”
https://twitter.com/jj42765401/status/1553195339535921152,2022-07-30 10:46:40.576000,"“@inoriminase 
@axlone_staff 
#水瀬いのり　危険人物です”"
https://twitter.com/jj42765401/status/1553949272122437632,2022-08-01 12:42:32.112000,"“@kimiru_madousi https://t.co/EbcN9MWsK3

検索すればすぐ出ましたよー”"
https://twitter.com/jj42765401/status/1553949514796376064,2022-08-01 12:43:29.970000,“@aoimiho07 アイコン無断転載なので変更願います…https://t.co/DSW4DkNSc4”
https://twitter.com/jj42765401/status/1553950355536285697,2022-08-01 12:46:50.418000,“@yoch_A_n ちょうど一年経ったので企画自体終わったのかと。”
https://twitter.com/jj42765401/status/1553979224326688770,2022-08-01 14:41:33.274000,"“@hanakuso1015 @work_is_over いつまで二次加工すんの？　https://t.co/DSW4DkNSc4読めないの？これ？
@axlone_staff 
@inoriminase”"
https://twitter.com/jj42765401/status/1554010911760793600,2022-08-01 16:47:28.147000,"“本当の偽善者ブロック弱虫野郎はこいつだ

自己紹介上手だな〜🤔”"
https://twitter.com/jj42765401/status/1554124563385946112,2022-08-02 00:19:04.806000,“@nunchupiforever https://t.co/DSW4DkNSc4ご注意ください！”
https://twitter.com/jj42765401/status/1554318336988631040,2022-08-02 13:09:04.033000,“@moko_aimai 今後はこの歌い方にチェンジしていくと思いますよ。雑誌でのインタビューやラジオをチェックすればその答えがあります。ぜひ！”
https://twitter.com/jj42765401/status/1554318688211197952,2022-08-02 13:10:27.771000,“@moko_aimai あとアーティストとしての方向性は変わったんじゃなくて戻ったんだと仰ってました。笑顔が似合う日をもう一度聴くと彼女のやりたい音楽のルーツが詰まってます。”
https://twitter.com/jj42765401/status/1554319108535046144,2022-08-02 13:12:07.984000,“@moko_aimai ff外から失礼しました💦”
https://twitter.com/jj42765401/status/1554323344513593349,2022-08-02 13:28:57.920000,“@CWfdwgLRcfiTWM9 アイコン、気をつけてくださいねー！https://t.co/DSW4DkNSc4”
https://twitter.com/jj42765401/status/1554362014591463425,2022-08-02 16:02:37.585000,“@6bAPangBdbkE6sb https://t.co/DSW4DkNSc4お気をつけて…”
https://twitter.com/jj42765401/status/1554362144551886848,2022-08-02 16:03:08.570000,“@trainTraveler https://t.co/DSW4DkNSc4アイコンお気をつけて。。”
https://twitter.com/jj42765401/status/1554363252368220162,2022-08-02 16:07:32.694000,“@trainTraveler ご協力ありがとうございます😭”
https://twitter.com/jj42765401/status/1554871477085777920,2022-08-04 01:47:02.909000,“@Fai_ry_Cats 予約販売…。”
https://twitter.com/jj42765401/status/1555582350792069126,2022-08-06 00:51:48.408000,"“@SiskoSone @inno_f1ag ff外から失礼します。
いのりちゃんの奈々さん初参戦はDIAMONDです〜”"
https://twitter.com/jj42765401/status/1556275497482326016,2022-08-07 22:46:07.457000,“@pohdarian https://t.co/DSW4DkNSc4無断転載禁止なんでツイ消しよろしくです〜”
https://twitter.com/jj42765401/status/1556276186866520066,2022-08-07 22:48:51.819000,“@pohdarian いえいえ！ご協力ありがとうございます〜”
https://twitter.com/jj42765401/status/1556572550175473665,2022-08-08 18:26:30.338000,"“#水瀬いのり

ネットだからなんでも許されるなんて間違ってます。これは立派な侮辱罪。”"
https://twitter.com/jj42765401/status/1556572743448965121,2022-08-08 18:27:16.418000,“@_izumi_0421 https://t.co/DSW4DkNSc4事務所からのお願いよく読んでください。”
https://twitter.com/tikitikimonmon/status/1367649915048923141,2021-03-05 10:35:24.111000,"“@RuneFactory_PR
#ルンファク５ニンドリ表紙選抜投票 は
#プリシラに投票 しました！
#RuneFactory

※このままツイートしてください🌹

https://t.co/Z3crHoQ7Y7
https://t.co/BcIfCsFkyc”"
https://twitter.com/tikitikimonmon/status/1415135080217907206,2021-07-14 11:24:29.719000,"“@LISA2kurow 無断転載辞めてください,犯罪ですよ。”"
https://twitter.com/tikitikimonmon/status/1415164014263377921,2021-07-14 13:19:28.133000,“@LISA2kurow 無断転載の件お読みいただけましたでしょうか。犯罪なので辞めた方がいいですよ。”
https://twitter.com/tikitikimonmon/status/1415165596476444675,2021-07-14 13:25:45.362000,“@LISA2kurow 水瀬いのりさんの雑誌の画像等を無断で転載していたため注意をさせていただきました。そののち返事は無くブロックされました。いのりまちの町民の方々、お気をつけください。”
https://twitter.com/tikitikimonmon/status/1416756547556810758,2021-07-18 22:47:37.658000,“@LISA2kurow 水瀬いのりさんの雑誌の画像等を無断で転載していたため注意をさせていただきました。そののち返事は無くブロックされました。いのりまちの町民の方々、お気をつけください。”
https://twitter.com/tikitikimonmon/status/1418953248896077830,2021-07-25 00:16:32.070000,“@LISA2kurow 水瀬いのりさんの雑誌の画像等を無断で転載していたため注意をさせていただきました。そののち返事は無くブロックされました。いのりまちの町民の方々、お気をつけください。”
https://twitter.com/tikitikimonmon/status/1419076255668871168,2021-07-25 08:25:19.170000,“@koma852 そちらの画像は肖像権違反なので本人の画像は使用しないことをお勧めします。”
https://twitter.com/tikitikimonmon/status/1419077630637187075,2021-07-25 08:30:46.988000,"“@LISA2kurow 

水瀬いのりさんの雑誌の画像等を無断で転載していたため注意をさせていただきました。そののち返事は無くブロックされました。いのりまちの町民の方々、お気をつけください。

#いのりまち
#水瀬いのり”"
https://twitter.com/tikitikimonmon/status/1419084367729627138,2021-07-25 08:57:33.236000,"“https://t.co/deGgDXyZOn

水瀬いのりさんを始め複数の女性声優さんの画像を堂々と無断転載を続けているインスタアカウント。
注意コメントをさせていただいたところコメント制限機能を付けられました。

いのりまちの方々是非ともこのアカウントに鉄槌を。”"
https://twitter.com/tikitikimonmon/status/1419162703357124611,2021-07-25 14:08:49.905000,“@WITH_AYANERU 無断転載、辞めた方がいいですよ…”
https://twitter.com/tikitikimonmon/status/1419175019561689089,2021-07-25 14:57:46.317000,“@enpty_19 公式の画像であればあるほどだめです。いつも写真についてる©︎の意味をしっかり理解してくだると光栄です。”
https://twitter.com/tikitikimonmon/status/1419273631704616964,2021-07-25 21:29:37.284000,“@okkachi0628 あなたのアイコンがそもそも無断転載ですよ。”
https://twitter.com/tikitikimonmon/status/1419274243192152070,2021-07-25 21:32:03.074000,“@WITH_AYANERU @atumu07 マナー違反をしている人に対して注意した者を晒して楽しいですか…？”
https://twitter.com/tikitikimonmon/status/1419275422693351428,2021-07-25 21:36:44.289000,"“コピーライト©︎の意味が分からない人が多すぎる・・何のために入っているのかよく考えてほしいです。

#水瀬いのり
#いのりまち”"
https://twitter.com/tikitikimonmon/status/1419276864342794244,2021-07-25 21:42:28.005000,"“@atumu07 自分のコメントで少しでも無断転載が減ればと思いコメントしているだけです。
それでも自分は転載するということなら構いません。公式からこのような文章が出ている以上自分はファンとして違反するものを注意し続けます。”"
https://twitter.com/tikitikimonmon/status/1419277920925745160,2021-07-25 21:46:39.914000,"“@atumu07 ©︎ ←コピーライトの意味をしっかり学んでから出直してください。
フォロワー0だからフォロー0だから注意する気ない？どういう理論なのか全くわかりません。ダメなものをダメということに数字が関係する意味を教えてください。”"
https://twitter.com/tikitikimonmon/status/1419279219025010694,2021-07-25 21:51:49.405000,“@atumu07 影響力？何の話をしているのか全くわかりません。自分は晒したいわけでも見せつけたいわけでもなく、ただ違反している方にマナー違反を伝えているだけです。同じ水瀬いのりさんを応援するファンであるならばいのりまちより発せられたこのマナー、しっかり守っていきましょうというだけの話です。”
https://twitter.com/tikitikimonmon/status/1419281068130115585,2021-07-25 21:59:10.266000,“@WITH_AYANERU 肖像権、著作権、とはどのようなものに対して有効となるのかを学んでからお返事いただけると幸いです。”
https://twitter.com/tikitikimonmon/status/1419283316105089031,2021-07-25 22:08:06.225000,"“@atumu07 ではこれからは、FF外から失礼します。と書き込んでから注意していこうと思います。貴重なご意見ありがとうございました。
お互いマナーを守って引き続き応援していきましょう。”"
https://twitter.com/tikitikimonmon/status/1419283572997857284,2021-07-25 22:09:07.473000,"“@REN97972472 @WITH_AYANERU FF外から失礼します。

わたしの庭で育てている植物です。”"
https://twitter.com/tikitikimonmon/status/1419283885867737097,2021-07-25 22:10:22.067000,“@REN97972472 @WITH_AYANERU 家庭菜園をしている実家の苗を肥料をまぶし大切に育てておりますが何か問題がありますか？”
https://twitter.com/tikitikimonmon/status/1419284109541576704,2021-07-25 22:11:15.395000,"“@REN97972472 @WITH_AYANERU 何が言いたいのか全くわかりません。
ではアイコン、初期のものに戻しますね。”"
https://twitter.com/tikitikimonmon/status/1419285443531530244,2021-07-25 22:16:33.443000,"“@WITH_AYANERU 初期アイコンに戻させていただきました。
で、本題ですが無断転載したツイートで200いいねを貰うのはどんな気持ちですか…？
アイコンの佐倉さんは知りませんが。

水瀬いのりさんの画像に関してはこのように公式から言葉が出ていますのでこれからは載せないでいただけると嬉しいです。”"
https://twitter.com/tikitikimonmon/status/1419285832096124933,2021-07-25 22:18:06.084000,“@WITH_AYANERU ファンです。”
https://twitter.com/tikitikimonmon/status/1419286187366223880,2021-07-25 22:19:30.787000,"“@atumu07 はい、こちらも気をつけます。

なのでご友人の神がかってるさんにもぜひ気をつけるように知らせてあげてください。”"
https://twitter.com/tikitikimonmon/status/1419286581106528260,2021-07-25 22:21:04.662000,“@WITH_AYANERU @ inoriminase  を画像にいれてある意味を考えてくださいね。”
https://twitter.com/tikitikimonmon/status/1419286791723503616,2021-07-25 22:21:54.877000,"“たかがファンがイキがるな、
スタッフでもないやつが言うんじねぇよ
そもそもが転載禁止のやつには書いてあるんだよ！画像に！
一般常識覚えてからこい

…うーん…？”"
https://twitter.com/tikitikimonmon/status/1419287135085940738,2021-07-25 22:23:16.741000,“@REN97972472 いや、これあなたのご友人の書き込みですよ…”
https://twitter.com/tikitikimonmon/status/1419287602293706757,2021-07-25 22:25:08.132000,"“@WITH_AYANERU 転載禁止画像ですよ、それ…。
書いていなくてもダメだといのりまちが言っているので水瀬いのりさんの画像に関しては、やめてください。”"
https://twitter.com/tikitikimonmon/status/1419500143527665667,2021-07-26 12:29:41.911000,"“いのり界隈が無断転載で燃えてた(？)みたいだけど、著作権や肖像権は法律で定められていることなので、別にいいじゃんで済まされることでは無いんですよ😇
学生が多い界隈では特にその辺の認識が甘いなと思うので、楽しくSNSをやるためにもちゃんと守っていこう🙋‍♀️”"
https://twitter.com/tikitikimonmon/status/1419500171998556162,2021-07-26 12:29:48.699000,"“無断転載の件について、プロフ画も
いのりさんご本人の画像を
使わないスタイルを推奨したい💭
( 自分は約3年このスタイル )”"
